author_id,paper_id,year_citation
405,281318,1992
405,281443,2002
405,281443,2004
405,284082,1989
405,285228,1996
405,287941,2002
405,288902,1996
405,290186,1989
405,290186,1993
405,290352,2001
405,291184,2003
405,291251,2001
405,293275,1998
405,294062,1998
405,294062,2003
405,294062,2003
405,294062,2004
405,295402,1996
405,299606,1996
405,302273,2004
405,303348,1989
405,303397,1996
405,304442,1992
405,305073,1992
405,309942,2002
405,310810,1992
405,311826,1989
405,311826,1993
405,312961,2002
405,312961,2003
405,312962,2002
405,312962,2004
405,312963,2002
405,312963,2003
405,312963,2004
405,315930,1993
405,317093,1993
405,317627,2005
405,317667,2005
405,318104,1995
405,318447,1989
405,318447,1993
405,318447,1993
405,318448,1993
405,318448,1995
405,318448,1998
405,318449,1992
405,318449,1993
405,318456,1987
405,318456,1992
405,318456,1999
405,318456,1999
405,318456,2005
405,318459,1992
405,320102,1989
405,322476,2002
405,322476,2003
405,322476,2004
405,322476,2005
405,323670,1993
405,323670,2004
405,327035,1999
405,327436,2005
405,329072,1989
405,329072,1992
405,329072,2004
405,333142,2004
405,333501,1995
405,336224,1992
405,338525,1992
405,341305,1999
405,342653,1987
405,344743,1989
405,344743,1989
405,344743,1992
405,345963,1991
405,346056,1993
405,347428,1995
405,347428,2005
405,347434,2000
405,347653,1988
405,347657,1995
405,350564,1987
405,352758,2002
405,352758,2004
405,352853,2003
405,352853,2004
405,353524,1992
405,357113,1992
405,361684,2002
405,361684,2003
405,361684,2005
405,363214,2004
405,363260,1987
405,363260,1992
405,363275,1995
405,365431,2004
405,367639,1986
405,367639,1988
405,368179,1995
405,368179,1998
405,369222,1991
405,369229,1991
405,369243,1992
405,369243,1998
405,371189,1996
405,372922,1996
405,374084,2002
405,374084,2005
405,374377,2003
405,374377,2004
405,375337,1987
405,375337,1992
405,375546,1988
405,376962,1992
405,376962,2001
405,379929,1992
405,386738,1993
405,388506,1992
405,388940,2002
405,388940,2002
405,389834,1996
405,391547,1995
405,391932,1988
405,392183,2000
405,392183,2001
405,393597,1989
405,393600,1996
405,395445,2005
405,397362,1998
405,401355,1987
405,401547,1995
405,402009,1996
405,402617,1998
405,403981,2004
405,404791,2002
405,404791,2002
405,404791,2003
405,404791,2004
405,405358,1992
405,406410,1994
405,406533,2001
405,407671,1992
405,407742,1992
405,407993,1988
405,412746,1992
405,412746,1993
405,412746,1993
405,412746,1995
405,412749,1992
405,412749,1992
405,412749,1993
405,412749,1995
405,415161,2004
405,417051,1987
405,417051,1998
405,417564,2003
405,419153,2003
405,419417,2003
405,419782,2005
405,419864,2002
405,419864,2002
405,419864,2004
405,430992,1987
405,430992,1992
405,433766,1998
405,435324,1996
405,435381,2000
405,435381,2001
405,435381,2002
405,435381,2004
405,436406,1989
405,436712,1991
405,438449,1999
405,439278,1993
405,439278,1997
405,442887,1986
405,445659,1995
405,445659,1996
405,445756,1994
405,446099,2001
405,446099,2002
405,450420,2004
405,450574,2005
405,453113,1992
405,453424,1994
405,456252,1989
405,456252,1993
405,456417,2003
405,456417,2003
405,456824,1988
405,459817,2003
405,460594,2001
405,462939,1998
405,463629,1987
405,463629,1992
405,463695,1991
405,463695,1993
405,463754,1993
405,467943,1989
405,467943,1990
405,467943,1993
405,470988,1993
405,472628,1998
405,472702,1988
405,472702,1992
405,472702,1992
405,472702,1998
405,473361,1993
405,476987,1998
405,477840,1998
405,481665,1995
405,486172,1996
405,486631,1987
405,492142,1996
405,494116,1992
405,497646,1986
405,501688,1992
405,503525,1995
405,510034,1999
405,512946,1998
405,522704,1993
405,522843,1995
405,529506,1999
405,530397,1993
405,531664,1996
405,532166,1993
405,549021,1995
405,549258,2002
405,549259,2004
405,555121,2005
405,568312,1999
405,591495,1994
405,742133,1998
405,933785,1991
405,933785,1992
405,1093102,2000
405,1176340,1995
405,1341770,1993
405,1356055,1993
405,1358271,1988
405,1371304,2000
405,1378486,2005
405,1380195,2000
405,1385065,1998
405,1782373,1992
405,1801940,2005
405,1803770,1992
405,1821699,1998
405,1821699,1999
405,1821701,2002
405,1993343,1994
405,2029645,1994
405,2044727,2005
405,2127063,2002
405,2377646,2005
405,2601222,1995
405,2605793,2004
405,2607857,2005
405,2609301,1994
405,2609301,1995
405,2609302,2005
405,2727024,2004
405,2905001,1989
405,2905001,1991
405,2905001,1992
405,2997747,1987
405,2997747,1992
405,3014802,1983
405,3023373,1987
405,3023373,1992
405,3037203,1989
405,3054483,1989
405,3061542,1989
405,3061542,1989
405,3061542,1991
405,3061542,1992
405,3106724,1989
405,3106724,1989
405,3106724,1992
405,3113241,1992
405,3116221,1989
405,3131484,1998
405,3131484,2000
405,3133347,1989
405,3133347,1989
405,3133347,1992
405,3135577,1989
405,3149156,1989
405,3150551,1985
405,3150551,1991
405,3159399,1985
405,3159399,1991
405,3161824,1991
405,3165071,1989
405,3165071,1989
405,3165071,1991
405,3165071,1992
405,3302601,2001
405,3308509,1991
405,3310071,2001
405,3320577,1985
405,3327978,1985
405,3330841,1985
405,3639966,1998
405,3639966,1999
405,3639966,2002
405,3645147,2002
405,3645342,1998
405,3645342,1999
405,3646034,2002
405,3646188,1998
405,3646188,1999
405,3652030,1998
405,3652030,1999
405,3661454,1998
405,3661454,1999
405,3665507,2002
405,3667228,2005
405,3667428,2005
405,3685528,1998
405,3685528,1999
405,3705481,1999
405,3724636,2002
405,3725410,1998
405,3725410,1999
405,3735396,1999
405,3761753,2002
405,3810319,1992
405,3826316,1992
405,3851621,2002
405,3865335,2002
405,3883237,2004
405,3897852,2003
405,3900318,1986
405,3901727,1995
405,3901727,2002
405,3905142,1995
405,3905142,2002
405,3905142,2002
405,3905142,2003
405,3905142,2004
405,3905142,2005
405,3905142,2005
405,3909902,1985
405,3914804,1998
405,3915943,1990
405,3925885,1995
405,3935063,1992
405,3937937,2002
405,3943127,1998
405,3943127,2000
405,3955577,2002
405,3966623,2002
405,3968725,2002
405,3968725,2003
405,3968725,2005
405,3974003,1990
405,3993709,1998
405,3993709,2002
405,3993709,2003
405,3993709,2003
405,3997820,1994
405,4003000,2004
405,4007767,1994
405,4007767,2005
405,4087130,1994
405,4176176,1988
405,4176176,2003
513,1,2005
513,3645,2005
513,4088,2003
513,5052,2002
513,5052,2003
513,5052,2003
513,5052,2004
513,5891,2003
513,6113,2000
513,6113,2000
513,6113,2002
513,6113,2003
513,6113,2004
513,6113,2005
513,6113,2005
513,6113,2005
513,6414,1998
513,6414,1998
513,6414,2000
513,6414,2000
513,6414,2000
513,6414,2001
513,6414,2002
513,6414,2003
513,6414,2003
513,7785,1994
513,7785,1995
513,7785,1995
513,7785,1998
513,7785,1998
513,10470,2005
513,13101,2005
513,13187,2003
513,14517,2003
513,15129,2004
513,15129,2005
513,15873,1995
513,15874,1995
513,17957,2003
513,17957,2004
513,19873,2003
513,19873,2003
513,20042,2000
513,20042,2003
513,20042,2003
513,20042,2003
513,20042,2003
513,20042,2003
513,20042,2003
513,20042,2004
513,20042,2004
513,20042,2004
513,20042,2005
513,20783,2003
513,21335,1992
513,21457,2002
513,21457,2004
513,27115,2003
513,27587,2005
513,27689,2004
513,27692,2005
513,27692,2005
513,27692,2005
513,29027,2004
513,29027,2005
513,30246,1993
513,30246,1994
513,30246,1995
513,30246,1995
513,30246,2000
513,32823,2003
513,39185,2005
513,39235,1998
513,39235,1998
513,39235,1998
513,39235,1999
513,45024,2003
513,45378,2005
513,45378,2005
513,46146,1999
513,46146,2002
513,46146,2002
513,46404,2000
513,46458,1994
513,46458,1995
513,46458,1995
513,46458,1995
513,46458,1999
513,46531,2005
513,47877,2003
513,48184,2005
513,48494,2005
513,50323,1998
513,50323,1998
513,50771,2003
513,58218,2000
513,58218,2005
513,58760,2005
513,58886,1998
513,58886,2000
513,58886,2001
513,58886,2001
513,58886,2002
513,58886,2002
513,58886,2002
513,58886,2002
513,58886,2002
513,58886,2002
513,58886,2003
513,58886,2003
513,58886,2003
513,58886,2003
513,58886,2003
513,58886,2003
513,58886,2003
513,58886,2003
513,58886,2004
513,58886,2004
513,58886,2004
513,58886,2004
513,58886,2004
513,58886,2004
513,58886,2004
513,58886,2005
513,58886,2005
513,58886,2005
513,58886,2005
513,58886,2005
513,58886,2005
513,58886,2005
513,58890,2002
513,58890,2004
513,58890,2005
513,59066,1998
513,59126,1998
513,59126,1998
513,59126,1998
513,59126,2001
513,59126,2003
513,61179,2002
513,61686,2003
513,62086,2003
513,62086,2003
513,62086,2003
513,62086,2003
513,62086,2004
513,62086,2004
513,62086,2004
513,62086,2005
513,62086,2005
513,62086,2005
513,62120,1998
513,62120,2003
513,62120,2003
513,62120,2004
513,62121,2003
513,62175,2003
513,64804,2005
513,68251,2005
513,71782,1994
513,71782,1995
513,71782,1995
513,71782,1998
513,71782,1998
513,71782,2002
513,72169,2003
513,72170,2005
513,72374,1997
513,72374,1998
513,72374,1999
513,72374,1999
513,72374,2000
513,72374,2000
513,72374,2001
513,72374,2001
513,72374,2001
513,72374,2002
513,72374,2002
513,72374,2002
513,72374,2002
513,72374,2002
513,72374,2002
513,72374,2003
513,72374,2004
513,72374,2004
513,72374,2004
513,72374,2005
513,72402,2001
513,72402,2002
513,72413,1999
513,72413,2001
513,72413,2003
513,72413,2003
513,72413,2003
513,72474,1994
513,72474,1995
513,72474,1996
513,72474,1996
513,72474,1996
513,72474,1996
513,72474,1997
513,72474,1997
513,72474,1997
513,72474,1998
513,72474,1998
513,72474,1998
513,72474,1998
513,72474,1998
513,72474,1998
513,72474,1998
513,72474,1999
513,72474,1999
513,72474,1999
513,72474,1999
513,72474,1999
513,72474,1999
513,72474,1999
513,72474,2000
513,72474,2000
513,72474,2000
513,72474,2000
513,72474,2000
513,72474,2000
513,72474,2000
513,72474,2000
513,72474,2001
513,72474,2001
513,72474,2001
513,72474,2001
513,72474,2001
513,72474,2001
513,72474,2001
513,72474,2002
513,72474,2002
513,72474,2002
513,72474,2002
513,72474,2003
513,72474,2003
513,72474,2003
513,72474,2003
513,72474,2003
513,72474,2003
513,72474,2003
513,72474,2003
513,72474,2005
513,72474,2005
513,72475,1996
513,72475,1997
513,72475,1997
513,72475,1998
513,72475,1998
513,72475,1999
513,72475,2002
513,72475,2005
513,72476,2000
513,72476,2000
513,72476,2002
513,72484,1997
513,72484,1998
513,72484,1998
513,72484,1998
513,72484,2002
513,72484,2004
513,72512,1994
513,72517,1994
513,72517,1995
513,72517,1995
513,72524,1994
513,72524,1995
513,72524,1995
513,72534,1994
513,72534,1995
513,72534,1995
513,72534,1999
513,72536,1995
513,72536,1995
513,72536,1997
513,72552,1995
513,72552,1997
513,72553,1993
513,72553,1994
513,72553,1995
513,72553,1995
513,72553,2000
513,72558,1994
513,72558,1994
513,72558,1994
513,72558,1995
513,72558,1997
513,72558,2001
513,72558,2002
513,72559,1994
513,72559,1995
513,72559,1995
513,73313,1998
513,73313,2004
513,77894,2003
513,77937,2003
513,77940,1994
513,77940,1994
513,77940,1994
513,77940,1995
513,77940,1995
513,77940,1999
513,86542,1999
513,89393,2005
513,90841,1994
513,90841,1995
513,90845,2003
513,99878,2000
513,99878,2001
513,99878,2001
513,99878,2001
513,99878,2002
513,101495,2003
513,101520,2003
513,101674,2000
513,101854,1999
513,101854,2000
513,101854,2001
513,101854,2001
513,101854,2002
513,101854,2003
513,101854,2003
513,101854,2003
513,101854,2003
513,102528,2003
513,102583,2003
513,102628,2001
513,102628,2001
513,102629,2003
513,109307,2000
513,109350,2001
513,109350,2003
513,109350,2003
513,109350,2004
513,109350,2004
513,109350,2005
513,109717,1995
513,110109,2005
513,110346,2003
513,121319,2004
513,121319,2004
513,121868,2003
513,121893,1994
513,121893,1995
513,121893,1995
513,123757,2005
513,125973,1998
513,125973,2004
513,126796,1993
513,126796,1993
513,126796,1995
513,126796,1997
513,126796,2000
513,132795,2003
513,132808,1998
513,132808,2000
513,132808,2003
513,132808,2003
513,132808,2004
513,132808,2004
513,132808,2005
513,132819,2003
513,132837,2003
513,132838,1998
513,132838,2000
513,132838,2003
513,132838,2003
513,135563,1994
513,135563,1995
513,135563,1999
513,135563,2000
513,135782,2002
513,135803,1994
513,135803,1994
513,135803,1994
513,135803,1994
513,135803,1994
513,135803,1995
513,135803,1996
513,135803,1997
513,135803,1997
513,135803,1998
513,135803,1998
513,135803,1999
513,135803,1999
513,135803,2000
513,135803,2000
513,135803,2000
513,135803,2001
513,135803,2004
513,135803,2004
513,135803,2004
513,135803,2005
513,135804,2005
513,135808,2001
513,135808,2001
513,135808,2002
513,135835,1994
513,135835,1994
513,135835,1994
513,135835,1995
513,135835,1995
513,135835,1997
513,135836,1995
513,135836,1995
513,135855,1998
513,135855,2004
513,135855,2004
513,135855,2004
513,135855,2005
513,136670,2003
513,137080,2003
513,137193,2005
513,137292,2005
513,137292,2005
513,137292,2005
513,137331,2005
513,137331,2005
513,137349,2005
513,137395,2005
513,137395,2005
513,142284,2003
513,142289,2004
513,142289,2005
513,143310,2003
513,143310,2003
513,144393,2005
513,144836,2005
513,147627,2003
513,147627,2003
513,148081,2003
513,149758,2003
513,150784,2004
513,150784,2005
513,151460,2005
513,151460,2005
513,151490,2005
513,151494,2003
513,151500,2002
513,151500,2004
513,151518,2003
513,151523,1998
513,151523,2003
513,151523,2004
513,151523,2005
513,151526,2004
513,152910,2003
513,153017,1998
513,153017,2002
513,153017,2004
513,153017,2004
513,153017,2004
513,153017,2004
513,153017,2004
513,153017,2004
513,153017,2005
513,153017,2005
513,153017,2005
513,153017,2005
513,153017,2005
513,153017,2005
513,153298,2004
513,153298,2004
513,153298,2004
513,153298,2004
513,153298,2005
513,156507,1996
513,156507,2000
513,157167,2002
513,157518,2005
513,159214,2004
513,162378,1994
513,165101,2005
513,167464,2002
513,167464,2003
513,169112,2003
513,169112,2004
513,169654,1994
513,169654,1995
513,169654,1995
513,169654,1995
513,173113,1996
513,173113,1997
513,173113,1998
513,173113,1998
513,173113,1998
513,173113,1998
513,173113,2004
513,178676,2004
513,179268,1998
513,179268,2004
513,182084,2002
513,182432,1997
513,182603,2005
513,182603,2005
513,182628,2000
513,182628,2001
513,182636,2005
513,182636,2005
513,182650,2004
513,182651,1998
513,182651,2004
513,182651,2004
513,182651,2005
513,182651,2005
513,182652,1998
513,182652,2004
513,182653,1998
513,182653,2004
513,182653,2004
513,182653,2005
513,182657,2005
513,182660,1998
513,182660,2002
513,182660,2004
513,182660,2004
513,182682,1998
513,182682,2000
513,182682,2002
513,182682,2002
513,182682,2003
513,182682,2003
513,182682,2003
513,182682,2003
513,182682,2003
513,182682,2004
513,182682,2004
513,182682,2004
513,182682,2004
513,182682,2005
513,182682,2005
513,182684,1998
513,182684,2004
513,182684,2004
513,182685,1998
513,182685,2004
513,182686,1998
513,182686,2004
513,182687,2002
513,182687,2004
513,182688,2005
513,182690,2001
513,182693,1998
513,182693,2003
513,182693,2004
513,182693,2004
513,182707,1998
513,182707,2004
513,182708,2000
513,182708,2001
513,182708,2002
513,182708,2003
513,182708,2004
513,182710,1998
513,182710,2001
513,182710,2001
513,182710,2001
513,182710,2002
513,182710,2004
513,182714,2002
513,182716,2000
513,182716,2003
513,182716,2004
513,182717,2002
513,182717,2002
513,182717,2004
513,182717,2004
513,182717,2005
513,182717,2005
513,182720,1998
513,182720,2004
513,182723,2002
513,182723,2003
513,182723,2003
513,182723,2004
513,182724,1998
513,182724,2004
513,182727,2001
513,182727,2002
513,182732,1998
513,182732,2004
513,182733,1998
513,182733,2000
513,182733,2001
513,182733,2004
513,182733,2005
513,182733,2005
513,182734,2000
513,182734,2001
513,182736,1998
513,182736,2000
513,182736,2002
513,182736,2003
513,182736,2003
513,182736,2003
513,182736,2004
513,182736,2004
513,182736,2004
513,182736,2004
513,182737,2000
513,182737,2001
513,182737,2002
513,182737,2002
513,182737,2003
513,182737,2003
513,182737,2003
513,182738,1998
513,182738,2004
513,182743,2000
513,182743,2001
513,182743,2002
513,182743,2003
513,182743,2003
513,182743,2005
513,182744,1998
513,182744,1999
513,182744,2002
513,182744,2002
513,182744,2004
513,182747,2002
513,182757,2002
513,182757,2003
513,182757,2004
513,182757,2005
513,182759,2000
513,182759,2001
513,182759,2001
513,182759,2002
513,182759,2002
513,182759,2003
513,182760,1999
513,182760,2002
513,182760,2002
513,182760,2002
513,182763,1999
513,182765,2000
513,182765,2001
513,182765,2002
513,182765,2003
513,182765,2003
513,182765,2003
513,182765,2004
513,182766,1997
513,182766,1998
513,182766,2004
513,182766,2004
513,182766,2005
513,182766,2005
513,182767,1998
513,182767,2000
513,182767,2001
513,182767,2001
513,182767,2003
513,182767,2004
513,182771,1998
513,182771,1998
513,182771,1998
513,182771,1998
513,182771,2000
513,182771,2000
513,182771,2001
513,182771,2001
513,182771,2002
513,182771,2003
513,182771,2004
513,182771,2004
513,182771,2005
513,182771,2005
513,182772,2000
513,182772,2001
513,182772,2001
513,182772,2003
513,182772,2005
513,182773,1998
513,182773,2004
513,182773,2005
513,184093,2004
513,187940,2002
513,187940,2003
513,187940,2004
513,187940,2005
513,188441,2004
513,192881,1997
513,197025,2000
513,197025,2001
513,197031,1994
513,197031,1995
513,197031,1995
513,197031,1999
513,202723,2004
513,203879,2000
513,203879,2003
513,203879,2003
513,203954,2005
513,203954,2005
513,203963,2003
513,203963,2003
513,203963,2003
513,203980,2003
513,203980,2004
513,208195,1996
513,208195,1997
513,208195,1998
513,208195,1998
513,208195,2004
513,208195,2005
513,214396,1994
513,214396,1995
513,214396,1995
513,214396,1999
513,214460,2002
513,214464,1996
513,214464,1998
513,215267,1998
513,215268,1998
513,215268,2002
513,215268,2003
513,215280,2005
513,218450,1998
513,218450,1999
513,218450,2002
513,218450,2005
513,218451,1998
513,218451,1999
513,218451,1999
513,218451,2000
513,218451,2002
513,218451,2005
513,218454,1997
513,218454,1999
513,218455,2005
513,218457,1994
513,218457,1995
513,218457,1995
513,218457,1999
513,218458,1997
513,218458,1999
513,218460,1994
513,218460,1994
513,218460,1995
513,218460,1995
513,218460,1997
513,218460,1999
513,220394,2005
513,221911,2000
513,221911,2001
513,221911,2004
513,221968,2003
513,221968,2005
513,222014,2001
513,222014,2001
513,222014,2002
513,222014,2003
513,222014,2004
513,222014,2005
513,222017,2005
513,228147,2005
513,228348,1998
513,228348,2004
513,229880,2005
513,231332,2005
513,231349,1993
513,231349,1994
513,231349,1995
513,231349,1995
513,231349,2000
513,233655,1995
513,233655,1995
513,233655,2003
513,234883,2003
513,236000,2002
513,236093,2004
513,236117,1998
513,236117,2004
513,236118,2004
513,236118,2005
513,236119,2001
513,236119,2002
513,236702,1995
513,239301,1997
513,239301,1998
513,239301,1998
513,239301,1999
513,239301,2000
513,239301,2001
513,239301,2002
513,239301,2002
513,240011,1994
513,240011,1995
513,240011,2003
513,240011,2003
513,240011,2004
513,240011,2005
513,240029,2003
513,240029,2003
513,240029,2003
513,240029,2004
513,240029,2005
513,240029,2005
513,240030,2003
513,240059,1998
513,240059,1998
513,240060,1995
513,240060,1996
513,240060,1997
513,240063,1995
513,240063,1996
513,247964,1995
513,247964,1997
513,247964,1998
513,247964,1998
513,248881,2002
513,248881,2003
513,248881,2005
513,248881,2005
513,248881,2005
513,252518,2003
513,252518,2003
513,254433,1998
513,254433,1999
513,254433,1999
513,254433,2001
513,254438,1998
513,254439,1998
513,254439,1999
513,254439,1999
513,254439,2001
513,259252,2005
513,260496,2005
513,268178,1999
513,268178,2001
513,268178,2001
513,268178,2002
513,268221,1998
513,268221,2004
513,268244,2005
513,268879,2004
513,269085,1994
513,269085,1995
513,269144,2002
513,269156,1994
513,269156,1995
513,272558,2005
513,272559,1998
513,272559,2004
513,272799,2000
513,272799,2003
513,273091,2004
513,273091,2004
513,273115,2003
513,280838,1994
513,280838,1995
513,280838,1995
513,280838,1999
513,282800,2003
513,283685,2004
513,283685,2005
513,286560,2003
513,286560,2003
513,288898,2004
513,292533,2003
513,293785,2002
513,297637,2003
513,297638,2003
513,301840,2003
513,302912,2005
513,307471,2003
513,307471,2005
513,308634,2005
513,310626,2005
513,310626,2005
513,310633,2005
513,310633,2005
513,310646,1998
513,310646,2004
513,312892,2004
513,312892,2005
513,317088,1994
513,317088,1995
513,317088,1995
513,317088,1999
513,318413,2000
513,318420,1999
513,318420,2000
513,319389,2005
513,319401,2004
513,319401,2004
513,319424,1997
513,320014,1994
513,320014,1995
513,320030,1999
513,320039,1994
513,320039,1994
513,320039,1995
513,320039,1998
513,320039,1998
513,320039,1998
513,320039,1998
513,320039,1999
513,320039,1999
513,320039,2000
513,320039,2000
513,320039,2000
513,320039,2002
513,320039,2002
513,320041,1992
513,320041,1994
513,320041,1995
513,320041,1995
513,320044,1994
513,320044,1995
513,320044,1995
513,320045,1992
513,320048,1994
513,320048,1995
513,320048,1995
513,320049,1994
513,320049,1995
513,320049,1995
513,320052,1995
513,320052,1996
513,320052,2000
513,324318,2005
513,329188,2000
513,329188,2001
513,329188,2003
513,329351,1998
513,329351,2002
513,329367,2000
513,329367,2003
513,329367,2003
513,329367,2003
513,329367,2004
513,329367,2005
513,329375,2000
513,329375,2003
513,329375,2003
513,329375,2005
513,332516,2002
513,332516,2003
513,332516,2003
513,332516,2004
513,333363,2002
513,333363,2004
513,335012,1993
513,335012,1995
513,335012,1996
513,337871,1994
513,337871,1995
513,337871,1999
513,340955,1994
513,340955,1995
513,340955,1995
513,340955,1995
513,340955,1999
513,340997,2003
513,342163,1995
513,342716,1998
513,342716,1998
513,342716,2000
513,342716,2001
513,342716,2001
513,342716,2001
513,342716,2001
513,342716,2001
513,342716,2001
513,342716,2002
513,342716,2002
513,342716,2002
513,342716,2003
513,342716,2003
513,342716,2004
513,342716,2004
513,342716,2005
513,343196,1999
513,343196,2001
513,344210,1994
513,344210,1994
513,345969,1998
513,345969,1998
513,345969,1998
513,345969,1998
513,345969,1998
513,345969,1998
513,345969,1999
513,345969,1999
513,345969,1999
513,345969,1999
513,345969,2000
513,345969,2000
513,345969,2000
513,345969,2000
513,345969,2000
513,345969,2001
513,345969,2001
513,345969,2001
513,345969,2001
513,345969,2002
513,345969,2002
513,345969,2002
513,345969,2002
513,345969,2003
513,345969,2003
513,345969,2004
513,345969,2004
513,347301,1998
513,347301,2000
513,347301,2000
513,347301,2001
513,347301,2001
513,347301,2001
513,347301,2001
513,347301,2001
513,347301,2002
513,347301,2002
513,347301,2002
513,347301,2002
513,347301,2002
513,347301,2002
513,347301,2003
513,347301,2003
513,347301,2003
513,347301,2003
513,347301,2004
513,347301,2004
513,347301,2005
513,347301,2005
513,347305,1998
513,347305,1998
513,350563,2003
513,356811,2005
513,358888,2003
513,358888,2003
513,361818,2003
513,361819,2003
513,362188,2003
513,362208,2003
513,362208,2003
513,362208,2004
513,363284,2002
513,363287,2002
513,363287,2005
513,363432,2005
513,363537,2003
513,372013,1999
513,372671,2002
513,374033,2000
513,374033,2001
513,374033,2001
513,374033,2001
513,375220,2003
513,375232,2003
513,377664,2002
513,377664,2004
513,380097,1994
513,380097,1995
513,380097,1999
513,383802,2002
513,383802,2003
513,385969,2000
513,385969,2001
513,385969,2001
513,385969,2001
513,385972,1997
513,385979,1996
513,385979,1997
513,385979,1999
513,385979,2000
513,385979,2002
513,385980,1995
513,385980,1996
513,385980,1997
513,385983,1995
513,385983,1995
513,385983,1996
513,385983,1997
513,392350,2003
513,392350,2003
513,393213,2001
513,393213,2002
513,393220,1998
513,393220,2004
513,400328,2003
513,401366,1995
513,401366,1995
513,401370,2004
513,401370,2005
513,401373,1998
513,401373,2000
513,401381,1997
513,401818,1994
513,401818,1995
513,403583,1998
513,406283,2005
513,406445,2005
513,412027,1997
513,412027,1997
513,412027,1997
513,412027,1998
513,412027,1998
513,412027,1999
513,412027,2003
513,412027,2004
513,413325,2005
513,414315,2005
513,414317,2005
513,422758,2003
513,424680,2003
513,424680,2003
513,425729,2000
513,425729,2003
513,427913,2002
513,427913,2003
513,427913,2005
513,430425,2004
513,431861,2004
513,431861,2005
513,436617,2000
513,436617,2003
513,437070,2002
513,444862,1995
513,444862,1995
513,444862,1998
513,444862,1998
513,445551,2005
513,445551,2005
513,446379,1994
513,446379,1995
513,446379,1995
513,449457,2005
513,449534,1999
513,449534,2000
513,453083,2005
513,456200,2003
513,456201,2003
513,462057,1994
513,462057,1995
513,462057,1995
513,462253,1999
513,462253,2002
513,462294,2004
513,463566,1994
513,463566,1995
513,463571,1996
513,463571,1997
513,463571,1998
513,463581,2004
513,464136,1998
513,464136,1999
513,465569,1993
513,468015,1994
513,468015,1995
513,468015,1995
513,468015,1997
513,468015,1998
513,469162,2004
513,469162,2004
513,469167,2003
513,470816,2003
513,471299,2005
513,474335,2002
513,485023,2003
513,485023,2004
513,491534,1998
513,491534,2004
513,493401,2005
513,497094,2005
513,497590,2002
513,497590,2003
513,497590,2003
513,497590,2004
513,497949,1998
513,498823,2000
513,498823,2001
513,498823,2001
513,498823,2002
513,498823,2002
513,498823,2003
513,500024,2003
513,500024,2003
513,500024,2003
513,500024,2004
513,500027,2003
513,500027,2003
513,501418,2004
513,501418,2005
513,502527,2003
513,502528,2002
513,503793,2000
513,503793,2003
513,503793,2003
513,503793,2003
513,503793,2004
513,509305,1995
513,510021,2003
513,510021,2003
513,522506,2005
513,523899,2003
513,526982,2005
513,539205,2005
513,539206,2005
513,540720,2002
513,540720,2003
513,545215,1998
513,545215,2004
513,549070,1994
513,549070,1995
513,549070,1995
513,549070,1997
513,549070,2002
513,560295,2003
513,560823,2005
513,564924,1995
513,591653,2004
513,591653,2005
513,591717,2003
513,612927,2002
513,704146,2003
513,704146,2003
513,704146,2003
513,704220,2004
513,704229,2000
513,704389,2000
513,704389,2003
513,707937,2004
513,707965,2004
513,709699,2004
513,710287,2005
513,710338,2005
513,711364,2002
513,711364,2003
513,712393,2004
513,712393,2005
513,712412,2004
513,712412,2004
513,712412,2004
513,712412,2004
513,712412,2004
513,712412,2004
513,712412,2005
513,712412,2005
513,712412,2005
513,712750,2004
513,712750,2004
513,713168,2004
513,717448,2004
513,717448,2004
513,717458,2004
513,721983,2003
513,721983,2005
513,722314,2005
513,722314,2005
513,722317,2005
513,722567,2003
513,722567,2004
513,722567,2004
513,722567,2005
513,722567,2005
513,723119,2002
513,723119,2003
513,723119,2004
513,723119,2004
513,723692,2001
513,723692,2001
513,723692,2002
513,724047,2003
513,726349,2004
513,726353,2005
513,726353,2005
513,726353,2005
513,726353,2005
513,726353,2005
513,726385,2003
513,726661,2003
513,728215,1998
513,728215,1998
513,730971,2003
513,730971,2003
513,731014,2004
513,731014,2005
513,731393,2004
513,731393,2005
513,735376,2004
513,735378,2003
513,735378,2005
513,738481,2000
513,738481,2003
513,738481,2004
513,738809,2004
513,738839,1998
513,738839,1998
513,743040,2005
513,743040,2005
513,745215,2000
513,745215,2003
513,745215,2004
513,745215,2005
513,745834,2004
513,745834,2005
513,749035,2004
513,749035,2004
513,749035,2005
513,749035,2005
513,749037,2004
513,749037,2004
513,749037,2005
513,750708,2005
513,757723,2003
513,770321,2005
513,790387,2005
513,795906,2002
513,795957,2003
513,798229,2003
513,807232,1993
513,807232,1996
513,807232,1996
513,807232,1996
513,807232,1997
513,807232,1997
513,807232,1997
513,807232,1998
513,807232,1999
513,807232,2000
513,807232,2000
513,807232,2001
513,807232,2001
513,807232,2001
513,807232,2002
513,807232,2002
513,807232,2003
513,807232,2004
513,807232,2005
513,807240,2004
513,807246,2005
513,807253,2003
513,807253,2004
513,807253,2005
513,807255,2001
513,807255,2002
513,807255,2003
513,807255,2004
513,807255,2005
513,807260,2004
513,807260,2005
513,807260,2005
513,807261,2000
513,807265,1998
513,807265,1998
513,807265,1998
513,807265,2000
513,807265,2001
513,807265,2001
513,807265,2001
513,807265,2002
513,807265,2003
513,807265,2003
513,807265,2004
513,807265,2005
513,807265,2005
513,807266,2001
